geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
26282,-21.41069936362961,-42.20248289670064
26285,-21.410835090510425,-42.19138966366166
26291,-21.52883346898665,-42.206307538918
26296,-21.59330011289432,-41.83955539077441
26310,-28.624817994457675,-53.613719152425396
26379,-22.026816000000004,-42.35661
26383,-21.997356865500564,-42.25968378956068
26433,-22.288946116642414,-42.532119140990794
26440,-22.280908535797273,-42.535293482678476
26510,-22.051258093393315,-42.677222717688096
26515,-22.28306673304069,-42.51853641681605
26520,-22.28344170762121,-42.53784859138447
26521,-22.240204281917556,-42.55032369000786
26525,-22.274964291394596,-42.50280780124995
26550,-22.463904238862128,-42.652840821480886
26551,-22.29512782543852,-42.52505418035336
26556,-22.28807087355268,-42.53117613203058
26560,-22.289240863138257,-42.53397928839042
26562,-22.30652169394372,-42.53965837539489
26564,-22.105186951798135,-41.45979324090135
26574,-22.089044330869452,-41.86686805888365
26600,-21.959661958363515,-42.012628881184725
26650,-22.7072351350913,-42.62882877464097
26700,-22.71977338899333,-42.63239356804977
26900,-22.48447657448172,-41.92467681911869
26950,-22.545895519455023,-41.97319828639132
27115,-22.509824983931093,-41.93133913726215
27143,-22.53410713990029,-41.974894991945135
27150,-22.55030512897741,-41.980284128494965
27155,-22.531418235313676,-41.9563366671703
27175,-22.498089139456216,-41.91763815209366
27197,-22.59129296759916,-41.99100490006338
27210,-22.526603188995573,-41.92630546727768
27213,-22.710418504983497,-42.60999541293798
27215,-22.71384133830311,-42.63847091089061
27250,-22.877476997651595,-42.04027746425089
27251,-22.931940281955164,-42.491293502962435
27253,-22.89304233198625,-42.47130837999017
27255,-22.88208764588457,-42.02281536033186
27258,-22.89063847512337,-42.04800359323605
27259,-22.852921967402192,-42.061493292732656
27263,-22.88297600248965,-42.04538951458003
27264,-22.833420822054357,-42.09952478144263
27273,-22.88899286137936,-42.03336360327335
27274,-22.9709290335853,-42.02482266957129
27277,-22.930681308705548,-42.49705760627469
27281,-22.867579097149115,-42.11378019741935
27285,-22.871030407628073,-42.30818645294657
27320,-22.882628437609462,-42.49088248387973
27321,-22.89112679328785,-42.0295138482695
27331,-22.850453283790607,-42.03569773308489
27335,-22.899885471691466,-42.444812081974725
27336,-22.92904212182885,-42.56859427694739
27340,-22.92663357680734,-42.42725583713618
27345,-22.839661959815764,-42.02464997348744
27347,-22.966222526227714,-42.02360681487679
27353,-22.900576094449605,-42.04392861354703
27410,-20.301461999999994,-40.29859350000001
27521,-20.27377385123205,-40.298632963904545
27524,-20.31803515189945,-40.31048188077311
27525,-20.29354080489348,-40.29769177410678
27535,-20.31994834499965,-40.335066242830095
27536,-20.25432,-40.26971929338094
27537,-20.2821725903399,-40.29240239982101
27541,-20.315593743358946,-40.29933502146343
27570,-20.294142465982013,-40.29874533112119
27600,-20.250963325004346,-40.27244237368021
27660,-20.261125423827018,-40.29829260782504
27700,-20.29611363307181,-40.291847579260065
27910,-20.304275758003946,-40.34712713028193
27913,-20.251563779069787,-40.26756152458294
27920,-20.295439810383105,-40.29672588311289
27923,-20.290127168647405,-40.303247779193775
27925,-20.275651047463764,-40.3000846945296
27930,-20.316563863725552,-40.35229321051419
27933,-20.265210146546234,-40.26702018402667
27937,-20.29074720989116,-40.344623331863325
27940,-20.298033494287182,-40.29738400712645
27943,-20.27354885123205,-40.298704963904534
27946,-20.264203288380443,-40.271016683634784
27960,-20.300979160741814,-40.292857364590894
27961,-20.305798676579553,-40.32323374817915
27963,-20.308350396041433,-40.293826871660045
27965,-20.298033494287182,-40.29738400712645
27966,-20.25865835636795,-40.29673340230249
27972,-20.306487739543666,-40.3917580745126
28013,-20.184258565050296,-40.199044566500675
28015,-20.13705167692889,-40.298996068151546
28020,-19.925757382772016,-40.14084326663328
28021,-20.15232042895748,-40.278048200841106
28022,-20.196938532558715,-40.24714669042535
28025,-20.1753585,-40.21197300000001
28026,-20.351326988413387,-40.2910909282322
28027,-20.2346187838238,-40.271451117459335
28030,-20.175931287127106,-40.26327511734277
28035,-20.338350083544064,-40.288616338722
28051,-20.33543125640785,-40.289042476862335
28085,-20.33339220457725,-40.29251527228223
28110,-20.190892423570357,-40.262363652918985
28200,-20.345878791423388,-40.28424716628753
28230,-20.12603446578022,-40.183043149944474
28300,-20.33834691316838,-40.283632301480225
28360,-20.29271943997632,-40.40363765965271
28380,-20.142358794496825,-40.269769981366615
28390,-20.063768345577163,-40.19018047271575
28396,-20.309297860094226,-40.39318090619576
28430,-20.342607110257333,-40.3093932838771
28435,-20.336810635614047,-40.33114693529031
28450,-20.34771931481967,-40.28627592000644
28455,-20.340390836002552,-40.394313437860376
28460,-20.19360654948392,-40.2662097768481
28470,-20.351501210199068,-40.36313016734512
28495,-20.305057663633367,-40.38627704380272
28540,-20.11298848244164,-40.182361274614756
28545,-20.3456293335848,-40.330722890085895
28570,-20.343814672375736,-40.339267140328886
28605,-20.336658775151445,-40.29633556504357
28610,-20.339814784027272,-40.29349496935206
28613,-19.816589956891434,-40.27796405617472
28615,-20.43384066829968,-40.340697334665435
28621,-20.219967,-40.24656449999999
28623,-20.541195042238762,-40.99209884354761
28625,-20.803470582614146,-40.65449996239347
28630,-20.34299761627281,-41.533548246609826
28633,-21.032819521560352,-40.817884489975704
28634,-20.60808758965916,-41.20395115027673
28637,-20.841030137804694,-41.114591606757024
28640,-20.840371048914584,-41.11056188297926
28655,-20.910029667926647,-40.78561887301104
28660,-20.60145955954704,-41.20907504236906
28680,-20.465641295543765,-41.41327498010739
28685,-21.01832412474512,-40.811942007978494
28735,-21.03296096115452,-40.81882721763843
28740,-20.89457303591464,-40.77624130044643
28750,-20.842349520039576,-41.11577683802572
28770,-20.235491535480968,-41.51078841397796
28800,-20.849733146281324,-41.149271372447075
28810,-20.334419039043702,-41.12990244174403
28820,-20.857761493646766,-41.11381125922563
28860,-21.0614546690252,-41.36434667470317
28880,-21.15045770929488,-41.569325191381886
28890,-21.06650972073353,-41.364960490830725
28892,-20.619153552324487,-41.684772589229866
28893,-20.78271,-41.68419299999999
28895,-19.897804128140546,-40.76179950787128
28896,-19.755255252408027,-40.37883720779023
28897,-20.07479099999995,-40.81195249999996
28898,-20.029576537328364,-40.74125091155385
28905,-19.51652151296128,-40.63940377704053
28908,-19.50430294674964,-41.02818854447891
28909,-18.86084587555268,-41.12133350515115
28910,-19.01923341345205,-40.535740139184725
28911,-18.99478035086442,-40.38565416786693
28915,-18.995978675674067,-40.385976981102296
28926,-19.514718655220392,-41.01357459089769
28930,-18.12772196542859,-40.3519595460952
28940,-18.539181883570272,-40.302215242654704
28941,-18.70988455344068,-40.3971920307214
28943,-19.265596785593107,-40.33414232677726
28949,-18.90427593494586,-40.0734932738131
28950,-18.415114748071908,-40.21930160167054
28960,-18.3088431230418,-39.937748535831226
28970,-18.716802406438507,-39.859525571953505
28990,-19.263244595285602,-40.33492301874498
28994,-19.191743691126817,-40.09591094640488
28995,-18.72251004463336,-39.885165675970505
29010,-19.4025625159108,-40.05001359388432
29015,-18.29709733069388,-39.94852712139395
29023,-18.71731746644557,-39.867786853094614
29025,-18.719863339572967,-39.875790734929225
29026,-18.716622816870693,-39.84746720081653
29032,-18.721306648311003,-39.85844550134385
29043,-18.708974999999995,-39.87744749999999
29045,-19.91788600167343,-43.93637618137229
29046,-19.927391709417684,-43.92102994976627
29047,-19.931313416137982,-43.931251527502525
29050,-19.919912458508843,-43.94336514265111
29055,-19.929627387183288,-43.949774660568934
29056,-19.916246557093423,-43.93623364096637
29057,-19.931451359974623,-43.946905882595644
29060,-19.92412170220432,-43.93991997530151
29065,-19.922477940879467,-43.95478981308778
29066,-19.939848932823825,-43.933394646741206
29070,-19.91961312294425,-43.941796753534575
29072,-19.922157877632667,-43.92636918096827
29090,-19.93509164100784,-43.93066108882896
29092,-19.93246018844143,-43.93209713696695
29100,-19.92154869830917,-43.9544031397369
29101,-19.92327076770149,-43.93772019830919
29102,-19.927240198164945,-43.92464607493222
29104,-19.93157358756995,-43.95302191283408
29105,-19.925193039125226,-43.92435772370016
29106,-19.927039064948907,-43.93524204051019
29107,-19.928414922846066,-43.93698399665314
29108,-19.916085729672783,-43.937753931155946
29109,-19.930007316117546,-43.94201560851753
29110,-19.928678175688145,-43.939813767413035
29111,-19.927453265047106,-43.9205765502337
29115,-19.92839614709344,-43.94861773400853
29118,-19.93504881349181,-43.93463445669116
29119,-19.928162786023353,-43.94445644685207
29120,-19.92779565277865,-43.911963010271776
29122,-19.92823104662705,-43.910271859830395
29124,-19.93862245926719,-43.91474998671292
29127,-19.9075272964107,-43.909300095331574
29130,-19.916941588954927,-43.90092836026307
29138,-19.912092307519213,-43.893642851636095
29140,-19.94498207937563,-43.91971465139368
29141,-19.92356329447746,-43.902232538028706
29142,-19.918395000000004,-43.88826375000001
29143,-19.921225567863093,-43.91317570093491
29146,-19.94334978879332,-43.915773284349896
29148,-19.92031895697963,-43.909654925327565
29149,-19.930745577298165,-43.91035570399331
29150,-19.923259515407672,-43.9112779565756
29152,-19.94065277655963,-43.91398779017828
29153,-19.906351519064557,-43.91020582718425
29154,-19.92657970912921,-43.906885836805344
29156,-19.912799891482454,-43.90303452331352
29160,-19.92062530307581,-43.914830536095465
29161,-19.93409039588249,-43.95237299999999
29162,-19.96701485341536,-43.950173862654026
29163,-19.949917620318526,-43.928948634341204
29164,-19.94653044546711,-43.95020458673321
29165,-19.969719580068126,-43.93583332180169
29166,-19.964022306970925,-43.95417966847477
29167,-19.953021878565096,-43.948895168021075
29168,-19.95622063890019,-43.93829575702567
29170,-19.956273830976947,-43.9393779425529
29171,-19.94385342270184,-43.95423217678466
29172,-19.948273333891144,-43.923888958508854
29175,-19.952484077153933,-43.93745000334688
29176,-19.94272102553521,-43.944099731202
29178,-19.939744760199662,-43.929121415632714
29192,-19.948350645853747,-43.92998587287215
29193,-19.966306703589307,-43.948352504299145
29196,-19.941824440475443,-43.93029870788847
29198,-19.94860281349181,-43.93952873299098
29199,-19.987919350539556,-43.9674718376134
29200,-19.94863246378896,-43.94504317055225
29208,-19.943226858733887,-43.94200042131686
29210,-19.996988301142554,-43.9712710351145
29215,-19.94086157729816,-43.927400848750544
29216,-19.95718295697964,-43.940243458076154
29222,-19.93657972522938,-43.97932161893355
29230,-19.930082594783297,-43.968629116019365
29260,-19.92937805912053,-43.97972124369549
29278,-19.97553875493402,-43.96058904996748
29280,-19.93554129854527,-43.953091164194134
29285,-19.929893939234688,-43.97868817262973
29290,-19.94286705938033,-43.95653437789247
29295,-19.933239562034718,-43.97057160159264
29300,-19.969502417421715,-43.96699709853422
29302,-19.934311400225035,-43.97094837567076
29303,-19.93728170261748,-43.96928637557981
29304,-19.936586860118858,-43.97236539549317
29305,-19.94043923757864,-43.967603923942576
29306,-19.92975843297361,-43.978218492808544
29307,-19.940297761873104,-44.005333295314166
29308,-19.976031259167854,-43.969496290667884
29309,-19.949189741877802,-44.006983380662405
29310,-19.941786481822373,-44.01393236704377
29313,-19.9686228043452,-43.986059198309185
29315,-19.92816139301168,-43.99186228697564
29345,-19.960978024410046,-43.992560649748896
29350,-19.977569905360927,-43.96654751817764
29360,-19.962067944774613,-43.98207979851684
29375,-19.970243674363264,-43.97634812735063
29390,-19.97551649235395,-43.97311232653354
29395,-19.96177865731755,-43.98866958879049
29400,-19.93024132638932,-43.999236094639066
29450,-19.924139199838386,-43.989650586588965
29480,-19.940673920133687,-44.015124018754015
29500,-19.950522168897525,-44.00622245267705
29550,-19.966214295430568,-43.98305194205928
29560,-19.978777142102846,-43.974358642939556
29580,-19.916517447948607,-43.99381114169881
29600,-19.993841852357235,-44.04489741159336
29620,-20.00557741271852,-44.03987926672054
29645,-20.00214451650418,-44.00513031349179
29665,-19.99667012672464,-43.984760490699976
29680,-19.982171483207342,-44.05249322067042
29690,-19.9956371806798,-44.006196259218704
29700,-19.98123986288882,-44.02278244266849
29704,-20.004466165959126,-44.005588315791854
29705,-19.986273723007677,-43.994622258670425
29706,-19.989172308644378,-44.01469449042072
29745,-20.01444950548321,-44.03234308160013
29780,-19.962560168474788,-44.00426507729814
29785,-20.00365041825844,-44.01293845268045
29830,-20.021963437417018,-44.02500387523809
29845,-19.99716760032322,-44.01192909048413
29885,-19.98271665999201,-44.01103420344505
29890,-19.912407285879112,-43.98107976810552
29900,-19.918485199001665,-43.98084077601137
29901,-19.914857528997672,-43.98011038190315
29903,-19.904517,-43.967082723988625
29905,-19.91374665277865,-43.986468682901496
29909,-19.911025536300322,-43.965840722448114
29920,-19.918473600611687,-43.974551665704816
29930,-19.8858688842691,-44.009167337497814
29931,-19.917222390789977,-44.02228046808814
29950,-19.878529148767946,-44.008238466703155
29980,-19.910688685527237,-43.99970798681405
29985,-19.904548218968124,-44.00604112761749
30110,-19.880908909804326,-44.01269477185641
30111,-19.894929171244744,-43.9998927023199
30112,-19.90621552706444,-44.01433657452821
30120,-19.89318045822037,-43.99829546350049
30130,-19.9153455348902,-43.918244120934105
30140,-19.8947335928214,-43.922210331409644
30150,-19.900455644169504,-43.925665098175
30160,-19.876969885654088,-43.90947437399733
30170,-19.898418446852087,-43.897354569940575
30180,-19.918558174014713,-43.91516602039934
30190,-19.88092599861502,-43.92738931877194
30210,-19.88330023841535,-43.930140029286136
30220,-19.890084164579648,-43.92647522799936
30240,-19.89880150790585,-43.93154908520402
30250,-19.89793870246412,-43.94326065168212
30260,-19.909033102977613,-43.93686669677996
30270,-19.851219303364264,-43.960975160568935
30280,-19.8844932556407,-43.95780946182706
30285,-19.8562984565756,-43.971193037192
30310,-19.865367397455064,-43.95288211754856
30315,-19.88526248932418,-43.95775402553522
30320,-19.857090882616703,-43.97314501362043
30330,-19.90355592783773,-43.95826917291818
30350,-19.8590756014484,-43.951683221622716
30360,-19.863351586733216,-43.94592481986846
30380,-19.861875556466146,-43.96736894838129
30390,-19.85284231244068,-43.98751965994399
30411,-19.88015521510183,-43.983967876911535
30421,-19.87763346020963,-43.98217974448537
30431,-19.868588710624987,-44.003893209951755
30441,-19.87300739327148,-43.99044097861971
30455,-19.875231282820703,-43.98923066570481
30492,-19.87606690980432,-44.00663449777829
30494,-19.878570398003326,-43.98158284150853
30510,-19.87154089454088,-43.97859277739636
30514,-19.87370074854291,-43.97995180875996
30520,-19.873999178500615,-43.98560732641756
30530,-19.86932311241268,-44.00863656327546
30532,-19.87283863364873,-43.995976601852426
30535,-19.813912407438394,-43.96800333429517
30550,-19.825974199549933,-43.99523919830917
30555,-19.83506079420303,-43.99447323517767
30570,-19.818995405505152,-43.954066707744225
30575,-19.82318822286345,-43.973943611431714
30610,-19.812627502914182,-43.97631475047614
30620,-19.803895418806704,-43.96229801915858
30622,-19.802602144688944,-43.99283812883878
30624,-19.799803645565294,-43.963828292255755
30626,-19.791054367588615,-43.989824619475314
30640,-19.833344999999994,-43.95136963627445
30644,-19.805996724392667,-43.93401995129547
30660,-19.82899507715393,-43.94656839341569
30662,-19.84395023757863,-43.960519576057415
30668,-19.836571464048763,-43.96346061795261
30690,-19.839241362196322,-43.95014182223439
30692,-19.837470405764954,-43.96147284387446
30710,-19.82286278628513,-43.92995963572569
30720,-19.803239189378115,-43.946062712953605
30730,-19.838353767413032,-43.93530309158066
30770,-19.84728140022504,-43.92839036124404
30775,-19.84308533611284,-43.92686020552253
30830,-19.849102590344238,-43.92110872892127
30840,-19.855908492094148,-43.92888677240468
30850,-19.84862658090484,-43.89027170566676
30865,-19.858236224248426,-43.89187623050951
30880,-19.86894728143572,-43.90928815543303
30882,-19.85564895920133,-43.91282253081534
31010,-19.87627830452804,-43.915046551868734
31015,-19.85578752178432,-43.903129390501526
31030,-19.86290807161401,-43.91791265459633
31035,-19.849586867474528,-43.88560434538695
31050,-19.86441581325131,-43.92026146071711
31060,-19.918784675768187,-44.09494356997735
31080,-19.923251864082726,-44.09265511431964
31110,-19.83931265750368,-44.150486002113716
31130,-19.828242023489015,-44.14841710343406
31140,-19.924266692954532,-44.09712731406765
31150,-19.920400776107012,-44.084614504130776
31155,-19.91523722771495,-44.091744085393096
31160,-19.843788731827804,-44.02763654060651
31170,-19.889763938149187,-44.02696099881094
31210,-19.907456071343546,-44.02665249937925
31230,-19.915025602398433,-44.03873266471899
31235,-19.86929299015992,-44.081376805081156
31250,-19.861437115681294,-44.02790164664663
31255,-19.8785689310221,-44.03210695834153
31260,-19.917094158185023,-44.086600676712536
31270,-19.851370997723023,-44.031405111450475
31275,-19.953588634304367,-44.035715396310216
31310,-19.97775096140485,-44.03646798052969
31320,-19.95321507296902,-44.03022138268844
31330,-19.95243606500641,-44.043062677731065
31340,-19.970695628642982,-44.05449787948272
31360,-19.94833407458409,-44.05942369868477
31365,-19.97276443721588,-44.05518713325803
31370,-19.97413332722471,-44.033786737754895
31510,-19.94881709810756,-44.01190548126722
31515,-19.961182358558887,-44.03091066634518
31520,-19.964167758803832,-44.02159094226222
31525,-19.93126970191064,-44.035339600955325
31530,-19.930491441748238,-44.04378861591167
31535,-19.93369934034277,-44.044863182438185
31540,-19.905611491815954,-44.03862010425624
31555,-19.937314897815693,-44.03884697905772
31560,-19.974556117968714,-44.068402462332685
31565,-20.006950435147207,-44.04687554729409
31570,-20.01417405176866,-44.090619043054474
31573,-20.024453282348496,-44.05795656469696
31580,-19.951835605603346,-44.10432771135092
31610,-19.95867225229381,-44.13790549056494
31620,-19.99892843519532,-44.13491787261236
31630,-19.93049922386168,-44.188958014846975
31650,-19.95115064134021,-44.23720340828077
31680,-19.94135013405276,-44.201137405909186
31710,-19.953377435556227,-44.225026277002726
31720,-19.948206185123198,-44.104747557591324
31730,-19.983833937272795,-44.14555354731953
31741,-20.024745223151914,-44.234358752293815
31742,-19.94344103635526,-44.18863168581571
31744,-19.93909381165412,-44.157142566794825
31748,-19.9312808528495,-44.1878438190515
31810,-19.957402411605166,-44.13793850669947
31814,-19.75940534856514,-43.85622154407997
31840,-19.820014513528548,-43.830302258848896
31842,-19.756787404964967,-43.85469667299016
31844,-19.80988198278414,-43.889313389006176
31872,-19.779573937333392,-43.874257708498696
31910,-19.772087116604585,-43.93561519571736
31920,-19.77628089162061,-43.93501802435998
31950,-19.797301576032275,-43.906727258499316
31970,-19.792314890523464,-43.9402774173565
31980,-19.828077596494442,-43.833958299194485
31985,-19.692288993033504,-43.920289520899466
31990,-19.689238617861903,-43.92764941396658
31995,-19.77476897866564,-43.96766446485733
32013,-19.69528142182038,-43.92279784693823
32015,-19.69912699851687,-43.96291411247528
32017,-19.702489646215245,-43.96464141141234
32042,-19.634116952923893,-43.883459396101465
32044,-19.59275101520329,-43.90690509442545
32050,-19.593474184426707,-43.90855527496239
32070,-19.61408855890275,-44.04435980865907
32071,-19.62803408968873,-44.04005584016837
32072,-19.828734122941142,-44.090679494371386
32073,-19.753397916180973,-44.07578113627447
32110,-19.763227005280108,-44.15411037370887
32113,-19.751379364957792,-44.13106402333632
32140,-19.7616514299152,-44.0797589059092
32143,-19.76693152816095,-44.13351071994926
32146,-19.771942222315193,-44.13843444240867
32180,-19.759829427693504,-44.08361318497897
32185,-19.79607077185642,-44.02766761296093
32186,-19.792683199001672,-43.99650017277395
32210,-19.774999663714933,-44.01491111724105
32220,-19.777114329182712,-43.9904590547817
32223,-19.663973226849393,-43.69082135570319
32240,-19.77871650874256,-44.02415700513589
32241,-19.98549712162319,-43.861555465602095
32260,-19.979423575086685,-43.93749019990109
32280,-20.058260012394182,-43.98810341698796
32285,-19.979423575086685,-43.93749019990109
32310,-19.997226434033003,-43.88980594157003
32315,-20.20826829900393,-43.96285366242242
32340,-19.99153920224788,-43.874615998858395
32341,-19.993200811276644,-43.872528800704785
32370,-19.896340829499067,-43.8038325
32371,-19.880592620854735,-43.856703114113216
32372,-19.865854997093326,-43.89487695253021
32400,-19.876124658863876,-43.9037286341136
32419,-19.89295976633921,-43.66149714118479
32423,-19.872523864998108,-43.667997411602286
32425,-18.837234693981944,-41.947864589434346
32600,-18.835133476200145,-41.889901339975935
32604,-18.870454714382557,-41.95687489927359
32606,-18.837375176817087,-41.896889701577685
32623,-18.871197984622714,-41.95475362615397
32655,-18.847772656790585,-41.96271149223604
32659,-18.88734490469553,-41.967102761269715
32667,-18.87398400244604,-41.95993793339747
32670,-18.856691690164823,-41.94575010191684
32671,-18.859579830173626,-41.96484973408185
32672,-18.837466914338343,-41.94535376168195
32676,-18.845135743427726,-41.95685486072272
32677,-18.85896854394432,-41.94703991705444
32678,-18.868574262726035,-41.96187614691833
32681,-18.90380366879553,-41.94614168815242
32900,-18.86933220446448,-41.966055457964394
33025,-19.436676946707856,-42.55071127116396
33030,-19.526811931486925,-42.62494666430332
33035,-19.52905269267865,-42.655364543073226
33060,-19.465641112289788,-42.56784425801333
33080,-19.218452460627926,-42.49076494529803
33115,-19.552955763443304,-42.58511006246149
33120,-19.57646159192204,-42.64170879956267
33125,-18.56601873322584,-41.904914441265404
33130,-19.507373980350145,-42.62834336262172
33170,-19.545132480619163,-42.6444411724358
33200,-19.494733743441145,-42.63325124538632
33350,-19.4109654528872,-42.411280463078384
33400,-19.23224167476423,-42.0960750182195
33500,-19.531577639532326,-42.66594767618477
33600,-19.15323356759625,-42.079079715671156
33805,-19.510875233584088,-42.63225054736705
33855,-19.471732134104858,-42.549990862968826
33858,-19.607147711148148,-42.30068546031297
33930,-19.446452053815765,-42.559012783866734
33933,-19.504933364174935,-42.55014595837171
33935,-19.49639594892955,-42.533389948929546
33936,-19.412408636502224,-42.41846931948606
33940,-19.490812144849148,-41.06180673101007
33943,-19.42114622541002,-41.72843941656426
33980,-18.778485993188493,-40.98378227752851
34000,-18.96917603202568,-41.09681057861809
34002,-19.49636167253637,-41.078652009152464
34006,-18.994688650096574,-41.53736244822817
34007,-19.63724698139444,-42.10762849313846
34012,-19.79123793045521,-42.133793960076964
34018,-19.875539129007606,-42.1327759843141
34300,-20.10660556276845,-42.457552773555406
34515,-20.09963722230052,-42.44664801135815
34580,-19.976430752288557,-42.147806189469684
34600,-19.78878127319544,-42.13998885557599
34710,-19.792781296994182,-42.141155448947245
34800,-20.24526478318939,-42.7345116568025
35010,-20.24544546017289,-43.80742254878603
35020,-20.387066760191708,-43.50730285229511
35030,-20.469758809289253,-44.22349656048386
35032,-20.37975364392362,-43.411302417682236
35040,-20.251758816173226,-43.80418916258325
35041,-20.54118760902089,-43.98197568733202
35044,-20.408514847998678,-42.894023034277026
35050,-20.38266336321361,-42.90346314452085
35053,-20.356496398819605,-43.66439469325202
35057,-20.138345857441863,-44.22070147603101
35063,-20.38608619255907,-43.42360785703971
35140,-20.353626190695664,-43.668638844206235
35160,-20.39102895574248,-43.41332372881174
35162,-20.542383665328067,-43.98260709441456
35164,-20.38668999999993,-43.50073999999995
35170,-20.148418194475216,-44.89712174110442
35171,-20.45212758021405,-45.44389636126049
35179,-20.281908347112022,-45.539543682885686
35180,-20.198383931096142,-44.94541040305005
35182,-20.01771152429927,-45.54135378459896
35184,-20.01313895829844,-45.527756113443395
35190,-20.311987347150282,-45.53718475228137
35195,-20.08690196936163,-45.29048566507433
35196,-20.47180885819321,-45.114997000509824
35222,-19.881199030624405,-44.984884387066
35230,-19.86179186391921,-44.99580952662149
35240,-20.29033178030075,-45.54280727056969
35249,-20.166254002743766,-44.85223654455177
35270,-20.094278578978013,-45.2951399771153
35290,-20.13978146419338,-44.89985101720167
35300,-20.189865710769148,-44.763318014616395
35350,-20.1376531003694,-44.8874901349535
35365,-20.471431977796303,-45.11859573052058
35368,-20.43712900163632,-44.76128217763097
35370,-20.47395362773531,-45.43477054155571
35400,-20.548623290598126,-44.64172983286181
35410,-20.530250096595683,-44.634926173778254
35420,-20.14608521963651,-44.897347422363396
35430,-20.136701589328574,-44.92649842053749
35442,-19.7972678252003,-45.686886568671284
35460,-20.130291913420862,-44.885375688344816
35473,-20.288340583295817,-45.532543109285534
35476,-20.11211027831401,-44.87833959887147
35500,-20.103965248644773,-44.9739714176997
35501,-19.742815737360704,-45.26421351009962
35502,-19.738094939764668,-45.243311556647384
35505,-19.85114488312184,-44.60360537264836
35519,-20.094376433993517,-44.56446185951442
35530,-20.082084381329533,-44.5807525513459
35534,-19.862196239023504,-44.58616492789939
35540,-19.943086888234124,-45.16337625725353
35545,-18.903679087472923,-45.5344532058894
35547,-20.05583775062481,-44.56434235189508
35557,-19.17563257575561,-45.43643980733103
35560,-19.680722523577842,-44.89123125237915
35565,-19.45443186398489,-44.24470420951105
35570,-19.450975352699405,-44.24198288890534
35582,-19.760419400882107,-44.313861966925316
35588,-19.477586146438966,-44.24665461069222
35590,-19.47106938397745,-44.16115508419149
35600,-19.44228904037765,-44.252937594280056
35610,-19.45248967498253,-44.24737853008385
35613,-19.479180529969952,-44.228217684010716
35620,-19.55290389790136,-44.087312130629606
35640,-19.00651652081204,-44.04147115194607
35650,-19.565673377031487,-44.073087960415414
35660,-19.447060499999992,-44.22089025
35661,-19.439819072572554,-44.22124329939683
35670,-19.304070787586497,-44.41805638503929
35680,-19.003192207294518,-44.04397337927053
35681,-19.442531772646817,-44.25150572952371
35700,-19.465447133568336,-44.24155308583419
35701,-19.56669425230796,-44.08041650159233
35702,-19.783341655733746,-44.14630613502364
35720,-19.833915217499573,-44.1669295938512
35740,-19.47055940471242,-44.26392811790719
35765,-19.471335872733587,-44.249015141591045
35770,-19.47630277021437,-44.257345151597
35774,-19.297136804077603,-44.409543593171044
35790,-19.456635206040747,-44.25468270637908
35800,-19.004322733803647,-44.04745723873122
35860,-19.27842411459968,-44.40835327298273
35875,-19.467056474233328,-44.25636991172924
35900,-19.168507924969862,-43.713913552645124
35901,-19.46005499999995,-43.74449449999997
35903,-18.968328740929586,-43.25501814461765
35930,-19.29781637973845,-43.17229960149008
35931,-19.80621407335357,-43.179999911397076
35935,-19.96782781793974,-43.40287789278945
35950,-20.10762109768983,-43.05746363322442
35960,-19.63053793762332,-43.22307230344982
35969,-20.067716999999945,-43.41743899999997
35984,-19.622344752754728,-43.232673030384035
35986,-19.852106483366025,-43.44572739050615
36010,-19.817592144781734,-43.17770057537573
36013,-19.62326362134388,-43.22254526971018
36015,-19.86459375362625,-42.970363105946895
36016,-19.87307686057121,-42.96378233702895
36021,-19.614620086302388,-43.2302209829342
36025,-19.624182748801037,-43.21315774773531
36026,-19.963264108148238,-43.4123822144448
36030,-19.630211791410552,-43.20552329182763
36032,-21.724358773241416,-43.39844678351319
36033,-21.709611438233985,-43.36395098979576
36035,-21.76269876242136,-43.34942142576025
36036,-21.780945670552253,-43.358230871342926
36037,-21.752711831216693,-43.36542593807389
36045,-21.767144395781628,-43.348289793784964
36046,-21.78847468942238,-43.360625043020384
36050,-21.694125216486807,-43.44114020566677
36051,-21.71442321269107,-43.43889810317238
36052,-21.79790536454011,-43.41070274751474
36060,-21.766823057447077,-43.3478470022217
36070,-21.752883565641394,-43.35687
36071,-21.762401008050073,-43.34649163725542
36080,-21.76929602469849,-43.341925557591324
36083,-21.732147502914184,-43.40147668220902
36085,-21.767251129869152,-43.29258072168002
36087,-21.72898152539099,-43.36617808465575
36088,-21.761608756592988,-43.34969070275257
36090,-21.741066,-43.40063925
36091,-21.690380931089315,-43.43432140301573
36120,-21.74388819677997,-43.40917381986845
36130,-21.742432627531887,-43.36721359838998
36140,-21.74395109186911,-43.351989144468746
36170,-21.778193046508843,-43.34714705056782
36200,-21.74490487232388,-43.382851653211354
36201,-21.779088202608357,-43.34976972814357
36202,-21.769541123366775,-43.36795894666045
36204,-21.762652491902493,-43.36765690396551
36205,-21.74725618403484,-43.36409835170323
36213,-21.785070614490145,-43.35486834332622
36240,-21.7881451250529,-43.356138370251294
36260,-21.733662142864667,-43.35760517652611
36280,-21.76632894911072,-43.345742323235605
36300,-21.762744130157614,-43.34895672093021
36301,-21.75859214293955,-43.369997196779956
