product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
33f17ed3c6906f7a7ae17a0843536db4,telephony,59.0,818.0,6.0,300.0,17.0,4.0,12.0
80fb011fd54fa5e1911a2f80c0fc878d,toys,45.0,1347.0,1.0,400.0,20.0,20.0,20.0
994ab76f0da3349fffcfe5d598e9babb,health_beauty,51.0,2979.0,1.0,150.0,16.0,2.0,20.0
41db6d8062fcd38410c699743ccc0265,telephony,49.0,1438.0,2.0,125.0,19.0,5.0,11.0
7f4e034245e45549110139d1de248f83,baby,55.0,1629.0,1.0,600.0,20.0,13.0,13.0
0ea4159212776c6cc70d802d45145353,bed_bath_table,41.0,187.0,2.0,200.0,16.0,6.0,20.0
f1a8bffda7d8b34bd9c6d58f1ca415aa,sports_leisure,53.0,809.0,1.0,2675.0,22.0,42.0,32.0
ff7b4560eaf93a8848cd5fde641f39c6,watches_gifts,60.0,697.0,2.0,250.0,16.0,11.0,12.0
0e2d52789a024cfd6f9204778320a8e5,furniture_bedroom,43.0,435.0,4.0,9800.0,86.0,8.0,40.0
0fc6914383c2bea767a9562c9d8b43a1,computers_accessories,52.0,644.0,4.0,338.0,32.0,6.0,36.0
12f749c76f15e9bf5743bebda92da24a,toys,52.0,561.0,5.0,8050.0,30.0,20.0,50.0
c747d118db61a1c79977309b0ca33ddc,toys,46.0,961.0,1.0,480.0,19.0,10.0,12.0
4ea09ee045a69335784c9d8ff7405b2a,toys,26.0,350.0,2.0,7400.0,59.0,23.0,25.0
e6b6e13cf71449a457269f425b89dc74,audio,38.0,2887.0,1.0,588.0,19.0,14.0,17.0
bbde277e9acc929e96d1ecb114f3342c,construction_tools_construction,60.0,260.0,2.0,200.0,20.0,5.0,20.0
5094d0cb28a3e400d90c21c6df262856,cool_stuff,56.0,95.0,5.0,800.0,47.0,5.0,20.0
653b6b1217fba117599afcc015ffd50a,construction_tools_safety,58.0,1128.0,1.0,800.0,20.0,20.0,20.0
02032c15ca85744c99aa99583e824a90,stationery,46.0,129.0,1.0,100.0,16.0,5.0,16.0
a6f1c622ba2df1146e04690cb9622288,stationery,21.0,286.0,1.0,150.0,35.0,27.0,27.0
19239f99ecca2c266c57cdce121a6727,cool_stuff,21.0,608.0,1.0,850.0,31.0,20.0,32.0
750a49a83f6ad13ccdf4a761309483f2,bed_bath_table,55.0,244.0,1.0,2050.0,45.0,15.0,35.0
746c966d44ff02686cb380876c74a079,auto,57.0,679.0,5.0,4300.0,78.0,4.0,47.0
906b11f3bc3c98f883afa0eb67b0fac7,sports_leisure,46.0,3362.0,5.0,1200.0,80.0,8.0,15.0
a8bb7885faf316d9a5062d42d2b2fba4,sports_leisure,50.0,844.0,1.0,875.0,40.0,26.0,20.0
090a47567475a8de67cdc10ac38d76bf,toys,35.0,328.0,3.0,200.0,22.0,8.0,15.0
7d54806a8bae9f24cbd6c2125d463ace,housewares,53.0,365.0,1.0,700.0,22.0,13.0,13.0
42e3e1a52d783ace62d11a17c88c1324,computers_accessories,52.0,826.0,1.0,800.0,26.0,13.0,25.0
02d53241d2a3c4b1d65f21028e15fde8,health_beauty,46.0,862.0,1.0,400.0,19.0,12.0,13.0
8ec34ae48c0cc0ed37d37f31aad47c99,auto,56.0,368.0,5.0,700.0,80.0,4.0,11.0
ff55834c0b3272853dfe62340f2bb91b,watches_gifts,52.0,150.0,4.0,250.0,16.0,2.0,11.0
171787b81fa784a521d7ba199e6e9fa6,air_conditioning,50.0,1358.0,1.0,1900.0,21.0,31.0,25.0
657491063e8a63247a108a4d9cedf020,toys,25.0,274.0,1.0,3050.0,40.0,10.0,40.0
9fe7b856a0ad542b2234c745ffc12409,health_beauty,34.0,1175.0,1.0,400.0,24.0,24.0,16.0
3b4db17ce4f2c8731f83b093db7aa0b1,market_place,56.0,1376.0,3.0,1750.0,32.0,10.0,40.0
deaa363c2aa7c56c84e888bb74cc7176,bed_bath_table,53.0,478.0,1.0,300.0,16.0,10.0,16.0
bcf23a98430ab0bd4ee446c36b596c25,construction_tools_construction,49.0,686.0,1.0,450.0,19.0,6.0,30.0
2acce4db469045e8f9a863028abce19d,telephony,52.0,434.0,1.0,50.0,19.0,4.0,20.0
8e070d077d43019c6ab43765f69d8401,bed_bath_table,49.0,1904.0,1.0,1200.0,60.0,15.0,40.0
f29d3db5563db9c41d52457ffac51f9d,furniture_decor,49.0,218.0,3.0,450.0,16.0,5.0,20.0
96ef18649cc53717e0028b36c7c69774,furniture_decor,52.0,485.0,2.0,500.0,35.0,8.0,35.0
7a5d2e1e131a860ae7d18f6fffa9d689,health_beauty,60.0,575.0,1.0,870.0,25.0,20.0,18.0
c50db74048e3d2e0d3d6dc83e1f92d02,bed_bath_table,55.0,847.0,1.0,5600.0,39.0,25.0,45.0
f992bc38a69c993979545475f05ba50f,perfumery,31.0,1097.0,2.0,308.0,22.0,17.0,20.0
6b2c1aa8429875eb5ade006973f8bad8,fixed_telephony,41.0,222.0,3.0,90.0,18.0,7.0,13.0
b79f1c3ee8b26b90db738fb3c4abc1ce,health_beauty,57.0,598.0,1.0,350.0,35.0,3.0,12.0
a36955f15051e4fe65bdfd31b48788b1,construction_tools_safety,40.0,99.0,3.0,500.0,29.0,18.0,28.0
cbbc2be2dd13b09f354a19a987e05924,office_furniture,60.0,1252.0,1.0,7850.0,52.0,51.0,17.0
983a67406e3e74f6b7b27168cf61d6d8,sports_leisure,51.0,419.0,4.0,467.0,46.0,11.0,14.0
c429a719cac9a29bfb5749d8f9043dae,perfumery,40.0,1389.0,1.0,457.0,25.0,9.0,21.0
8e9ecca4227272deda7212e69c0d7429,furniture_decor,58.0,1068.0,1.0,680.0,33.0,4.0,33.0
19629b1460e380638d4b9263bd31547a,electronics,52.0,1681.0,1.0,10900.0,75.0,18.0,70.0
54c9eeb3eec23150e817e2048c9c4c31,computers_accessories,52.0,218.0,1.0,800.0,34.0,15.0,19.0
f98ab3dc92c46ebabdc8f613acfae537,health_beauty,58.0,1419.0,1.0,210.0,33.0,8.0,19.0
94974b8c613bc6fae9700e6c01f626ae,stationery,36.0,198.0,3.0,225.0,20.0,6.0,13.0
630e57ced9d2d899f556e0664be676ab,bed_bath_table,46.0,1244.0,1.0,200.0,20.0,20.0,20.0
912d1fc21117a94dc8a67186df6010a7,watches_gifts,38.0,1069.0,1.0,458.0,18.0,12.0,15.0
3da76d120922f2c5c94b3ec02db563c9,housewares,56.0,498.0,5.0,4100.0,31.0,31.0,29.0
205cf43d203186d5eb440a791a5b7404,baby,50.0,216.0,2.0,300.0,16.0,5.0,16.0
f251b1f9c5b04284fc1ed9b5dc4169f3,sports_leisure,43.0,1253.0,3.0,1450.0,45.0,16.0,35.0
e70bc14a36a0d1a0394cc724be815a1b,drinks,47.0,858.0,3.0,175.0,23.0,16.0,16.0
58c91c9e1ddc24815b7c15ac4e8fee5e,small_appliances_home_oven_and_coffee,53.0,97.0,1.0,150.0,27.0,13.0,17.0
e6df15acc550c0878f3fdaa84f57f9e1,bed_bath_table,47.0,475.0,2.0,1194.0,36.0,17.0,31.0
6ed25ca69ed89451aae75d436337744b,telephony,57.0,1016.0,2.0,150.0,19.0,4.0,11.0
776ef0ee36e20757c513e64903f1fa8a,health_beauty,45.0,494.0,3.0,925.0,25.0,6.0,16.0
4f0abfbee7569e43b80f9aaa256a9bf8,health_beauty,60.0,919.0,1.0,150.0,22.0,3.0,15.0
e122fc0e32b49bd6dec4d37d5d90691d,telephony,58.0,1235.0,2.0,350.0,21.0,11.0,13.0
9baa9ef12ae5a0abd8b741d7ab5bf32d,consoles_games,43.0,1078.0,1.0,400.0,21.0,18.0,17.0
d5ad1429503cdb3871407ed2e8fbf859,furniture_decor,37.0,626.0,3.0,1363.0,36.0,6.0,32.0
dfa872802d781798321a10f1ddadea82,construction_tools_safety,58.0,1720.0,3.0,200.0,17.0,7.0,17.0
3425c37e6772b3913480d0333e0beebf,fashion_bags_accessories,54.0,224.0,2.0,100.0,16.0,6.0,13.0
b45cf16d3053d517e0ac445498e4915b,housewares,53.0,755.0,9.0,14100.0,38.0,34.0,34.0
9a0620ddaf3055b7e588e936e036a529,bed_bath_table,60.0,271.0,1.0,1600.0,34.0,7.0,32.0
7db99245d13e00f87039c3ab615d5d33,garden_tools,48.0,940.0,1.0,250.0,25.0,10.0,16.0
5f315c482ee138f3766f5a9169f16ba6,watches_gifts,51.0,499.0,1.0,250.0,16.0,11.0,11.0
5a885007d9eed9680c983b19126a4bee,luggage_accessories,59.0,683.0,3.0,700.0,43.0,16.0,27.0
71a7800a633691de8ecdd17463335e2e,costruction_tools_garden,49.0,1845.0,5.0,550.0,20.0,16.0,30.0
dd6a505f83dd3c6326aa9856519e0978,toys,43.0,623.0,5.0,200.0,16.0,7.0,11.0
c39071c6647a7c3e20d61989ec98c305,furniture_decor,42.0,544.0,1.0,450.0,32.0,2.0,22.0
4e1d8ab59a756d83db0a0902c1342e11,telephony,60.0,823.0,2.0,100.0,16.0,22.0,11.0
aef8207c2e91f4fcdbc0824737abf358,health_beauty,41.0,915.0,2.0,1075.0,26.0,14.0,17.0
bc0f31b5e89dfeba8169ad1123d44d2b,air_conditioning,46.0,1215.0,1.0,350.0,18.0,5.0,14.0
5fe490e61e7a37f2f0d1ad1771ac027d,health_beauty,48.0,469.0,2.0,750.0,22.0,8.0,12.0
4a2a8940c899ed2b924c82f8a553e47d,watches_gifts,32.0,1630.0,2.0,200.0,16.0,16.0,16.0
9256d5ffeddcdb1ee516de53414ff1a2,telephony,59.0,540.0,3.0,300.0,17.0,4.0,12.0
de72026142ffc78ea7a8d6ce739056b1,telephony,44.0,575.0,3.0,300.0,18.0,9.0,14.0
eaeb396efeff789c9e55a5126a2c6885,bed_bath_table,59.0,396.0,1.0,550.0,25.0,2.0,20.0
6d3b335d1fba472b61c01ba542307f62,bed_bath_table,60.0,601.0,4.0,2300.0,40.0,13.0,30.0
8b41e0e27cc6de15e59de3853fcf51ce,furniture_decor,51.0,1362.0,3.0,800.0,24.0,11.0,17.0
17d98fc630d23a628ec1130f8d69d1d2,cool_stuff,46.0,1065.0,3.0,3525.0,29.0,28.0,35.0
f0453e2cbc3480959c34ab663b44c777,luggage_accessories,50.0,297.0,2.0,250.0,20.0,3.0,20.0
159dc4423e5092c3baa443379a458fa9,health_beauty,55.0,1165.0,1.0,1100.0,37.0,12.0,22.0
51250f90d798d377a1928e8a4e2e9ae1,perfumery,54.0,937.0,1.0,50.0,16.0,5.0,11.0
a783f0d718c28a1375f64c1dfff1818a,computers_accessories,59.0,1737.0,3.0,200.0,39.0,2.0,30.0
db4e12399028c661997d99981af68642,toys,35.0,114.0,2.0,300.0,50.0,5.0,35.0
9fe172fa8e662ca8572cf12abf8bce23,fashion_bags_accessories,36.0,412.0,5.0,150.0,16.0,5.0,20.0
6daadc7e6029cf01762f941e488caa1b,toys,44.0,1384.0,5.0,6794.0,38.0,24.0,50.0
0f2720a22895fc23480cb778e022a50d,baby,42.0,1027.0,1.0,16300.0,44.0,70.0,32.0
d6e74e35591c053e5cbab04d84c223b5,computers_accessories,47.0,302.0,1.0,2275.0,34.0,17.0,23.0
f28b94930035f99d65318418b424750c,bed_bath_table,27.0,1303.0,1.0,7200.0,60.0,5.0,40.0
fc44aa56f6950438772a08ec23552fd9,home_appliances,49.0,150.0,2.0,750.0,22.0,35.0,25.0
50f45d42cdfecd33a2424a1c617d251f,bed_bath_table,55.0,221.0,1.0,450.0,16.0,20.0,30.0
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41.0,901.0,1.0,150.0,19.0,10.0,15.0
98190f6a2c3253d07ca86525bb238162,electronics,25.0,813.0,1.0,1836.0,61.0,6.0,24.0
37b99aa22bbac19b2a4afc4b2a958a53,garden_tools,46.0,762.0,3.0,17300.0,26.0,26.0,26.0
840621ddfa6fe5736e2d5b9e621caa68,auto,59.0,690.0,5.0,1550.0,68.0,9.0,35.0
496e7805727644d3146f931ff28552f3,home_appliances,58.0,160.0,1.0,3650.0,55.0,19.0,46.0
15650c1f25dd6e567eb1188df1c1a411,housewares,36.0,622.0,2.0,600.0,25.0,10.0,11.0
fe02ad514379012c6a31b62741a3a9d4,watches_gifts,47.0,673.0,3.0,600.0,18.0,8.0,13.0
a8c6827a8a59c4b3bd37a9761715f3d8,sports_leisure,53.0,985.0,2.0,3200.0,16.0,85.0,16.0
cb9cc307a215ac435ec87b0f799e8dab,garden_tools,36.0,1049.0,1.0,5450.0,23.0,7.0,20.0
a55b43b743437ab4a7ffcfc47d2927c7,health_beauty,47.0,716.0,1.0,1583.0,22.0,15.0,14.0
8e05862e7dc54d6ad3571fb0749427d7,stationery,55.0,184.0,4.0,250.0,24.0,7.0,14.0
d37abf50cce5bcd682830a357783622e,stationery,56.0,342.0,1.0,2500.0,17.0,44.0,34.0
ed29a27280733170d8ccb00691f743db,sports_leisure,21.0,547.0,1.0,5150.0,28.0,8.0,11.0
80ac250f5bffe3fff8097929c3c4a938,fashion_bags_accessories,41.0,214.0,3.0,100.0,17.0,4.0,13.0
2267b228a5bcef6dcc0fd584a4512908,health_beauty,29.0,870.0,1.0,185.0,23.0,24.0,22.0
3e5201fe0d1ba474d9b90152c83c706c,bed_bath_table,56.0,255.0,1.0,1800.0,30.0,5.0,30.0
2e64d11879c5bbda600381dbb5452a38,health_beauty,47.0,225.0,1.0,1350.0,26.0,18.0,11.0
4e53a453045707bbc5febcf5f32097ac,computers_accessories,51.0,831.0,2.0,250.0,17.0,35.0,32.0
6464a70bdd9b0f0dd41a7ceee51c9c7e,bed_bath_table,59.0,365.0,1.0,1700.0,35.0,9.0,36.0
bdeaa675b32e0db47bbb9d469cae4b25,furniture_living_room,37.0,1126.0,1.0,7833.0,41.0,52.0,29.0
a04a2402a7774ba53d10ed2ce29715e3,bed_bath_table,58.0,589.0,1.0,3000.0,16.0,50.0,40.0
b8dabeb598db5ace52983a669b90238e,housewares,53.0,541.0,1.0,4850.0,30.0,30.0,30.0
badc1560b96f07ebed649206bfa27e8d,books_general_interest,39.0,2206.0,2.0,700.0,25.0,3.0,18.0
797b0bf4316b47e82d45e3a4b5d828da,perfumery,29.0,201.0,1.0,200.0,16.0,7.0,11.0
8c1167a112724e01fae2f8cb6e936bda,baby,47.0,437.0,1.0,1300.0,30.0,10.0,28.0
8d51190d4e52d32e6abf3d0551501114,telephony,61.0,212.0,1.0,200.0,19.0,4.0,11.0
8934769521d632e65c27992662f05673,cool_stuff,26.0,1105.0,3.0,200.0,17.0,4.0,13.0
ddceb6eef6af67e9fbbd4c148dbe5fd9,cool_stuff,52.0,516.0,1.0,4650.0,37.0,20.0,34.0
8e8bcc3a0043f514854cb1a9959ec9d2,luggage_accessories,48.0,1086.0,1.0,700.0,90.0,5.0,11.0
5d686bbd116b2de2ea1a4e1056501240,housewares,36.0,592.0,3.0,300.0,40.0,5.0,40.0
a2ac160db30aac7da9de55d381d376c4,auto,37.0,2613.0,1.0,324.0,17.0,12.0,13.0
acf8371901a741912c231a031fe39c71,office_furniture,57.0,2368.0,1.0,20500.0,58.0,28.0,58.0
95c2c14503645a9f87cf2401c523482c,telephony,30.0,405.0,3.0,167.0,18.0,4.0,11.0
bb6f30a0d7b5ea35ae9e052d52324002,furniture_decor,59.0,935.0,3.0,850.0,37.0,8.0,37.0
37d19b9dd7ebf721bff9d6cdab3a7452,fashion_male_clothing,28.0,572.0,2.0,800.0,45.0,10.0,35.0
6d066313ce43d3ed9fdfa17b4fb69baa,baby,31.0,4.0,2.0,855.0,36.0,23.0,28.0
3462cfbd316346049256b3b3242f8dfa,stationery,56.0,354.0,8.0,600.0,22.0,8.0,15.0
4b1217e5e770dfe05d07a95f5017a27a,auto,57.0,1453.0,1.0,300.0,16.0,18.0,15.0
3c12235c1a1e288265d89f6ab0ac50cf,computers_accessories,43.0,444.0,1.0,3975.0,29.0,17.0,17.0
88e87ec91352824cfaf3fb1bdcfe0508,housewares,57.0,1540.0,1.0,1053.0,43.0,35.0,26.0
41e153b95adc3c7f781b583292f312cd,housewares,45.0,285.0,3.0,600.0,16.0,15.0,12.0
6f699cf68b28da10f925839eb699bd27,auto,31.0,1215.0,2.0,175.0,16.0,11.0,11.0
a04087ab6a96ffa041f8a2701a72b616,computers,55.0,1105.0,1.0,13700.0,27.0,50.0,53.0
d7522f4bc0a993667ec6491b9e1b86e3,housewares,60.0,1370.0,4.0,1450.0,20.0,20.0,20.0
11e0a57b7340441c4ece1cf7efd99ff8,stationery,45.0,355.0,1.0,1200.0,32.0,6.0,26.0
23ab7bb9eac81e85ec43ed71064cf7ce,bed_bath_table,55.0,613.0,1.0,550.0,16.0,10.0,16.0
5b3905d05840ce0b216434db7e7c638e,health_beauty,35.0,331.0,1.0,2000.0,20.0,40.0,30.0
ead6d52e3dc075669af5d7a1958b0f07,toys,35.0,729.0,2.0,1400.0,20.0,20.0,20.0
a04f52ded97b5530e8783e3c002b90f0,bed_bath_table,54.0,192.0,1.0,900.0,44.0,2.0,36.0
5e5b473b781f720cd8c1bcecbdc881ce,sports_leisure,61.0,990.0,5.0,200.0,26.0,2.0,21.0
ed836edc15625c202f6ba85dbbe95c3a,watches_gifts,59.0,564.0,3.0,200.0,16.0,2.0,11.0
4bcb67b81458cc5721ed9455dae41b8c,construction_tools_lights,59.0,293.0,1.0,900.0,40.0,40.0,30.0
1e1a186a03f0d98268516827690d4fd2,baby,60.0,1078.0,4.0,575.0,16.0,18.0,17.0
ce04dcb7aa96ad49d4933f3d4a9f8eb7,fashion_male_clothing,33.0,957.0,2.0,600.0,30.0,30.0,16.0
99444c1e11fc38755dae86f5c67d3d1a,bed_bath_table,40.0,162.0,1.0,900.0,33.0,9.0,38.0
9a3fecfc221696a7879314dab33808d9,furniture_decor,40.0,929.0,1.0,1900.0,30.0,30.0,30.0
d4ed9e130fbb1aca77ea64f08f1b20cc,housewares,50.0,424.0,4.0,300.0,16.0,4.0,11.0
f0aeff7723abbe804226f96c5b1db7ef,sports_leisure,57.0,371.0,4.0,233.0,19.0,6.0,14.0
b89aa9d4a130c4556741ebc4a93d8844,sports_leisure,51.0,239.0,2.0,1050.0,60.0,15.0,15.0
65ce839c7967ed73e05471cbd4cb2ec1,computers_accessories,59.0,359.0,4.0,900.0,31.0,13.0,26.0
0a8038344359ff23c26156650b801e6c,garden_tools,48.0,916.0,1.0,1600.0,32.0,21.0,14.0
3ca9a17c20e1c00683a97749070fdfe1,furniture_decor,51.0,314.0,1.0,500.0,40.0,15.0,40.0
0c9ff9d8ed9b9bdd825487b3a66e05f5,auto,55.0,620.0,1.0,7225.0,61.0,13.0,61.0
d86408ff5f272d41f18d18f8cbefa1a3,pet_shop,27.0,2918.0,1.0,5300.0,30.0,30.0,35.0
a8fe47ad6f852f93cc92c7b408687de3,sports_leisure,27.0,202.0,5.0,400.0,70.0,10.0,20.0
831b1757a9744c37ddd574b5eaa3cc9b,telephony,60.0,792.0,4.0,100.0,17.0,4.0,12.0
6c321ed0f47858a8650f4104771224b5,watches_gifts,58.0,509.0,4.0,300.0,16.0,2.0,20.0
197cb673852389801377308c616f5738,health_beauty,44.0,1147.0,1.0,350.0,34.0,4.0,15.0
9b4d597238711e4dfc04d98bb2e5ed17,industry_commerce_and_business,58.0,1553.0,4.0,5200.0,38.0,30.0,25.0
d6fad98893f5848590aee04c63832cd0,bed_bath_table,52.0,461.0,1.0,350.0,16.0,40.0,30.0
b80b016be1b34855b86e03ce28c3b66c,perfumery,30.0,414.0,4.0,100.0,21.0,4.0,15.0
fe038e16fec390e96e4d557ef433e280,stationery,44.0,75.0,1.0,100.0,24.0,7.0,14.0
b0f4447a9530af5f5bc2d17091704558,furniture_decor,57.0,2273.0,2.0,3000.0,69.0,11.0,11.0
537f8133bb109ca8ae9c6f48370af9ec,auto,59.0,983.0,5.0,600.0,20.0,20.0,20.0
c4a235a34fa3361e6746f11175504a94,health_beauty,13.0,1778.0,1.0,200.0,23.0,9.0,14.0
81c6b0f031d89938fce1df449b3b464b,furniture_decor,53.0,470.0,3.0,100.0,16.0,3.0,23.0
3e6de3159fd57b7d7e62c584a3c9fc70,home_appliances,56.0,686.0,7.0,350.0,26.0,20.0,19.0
8d12ee985749e3ea570ed7f5c875479a,home_appliances,50.0,872.0,2.0,150.0,20.0,13.0,12.0
8a4c5d65d3fa7a37204ea7f8538f91bd,small_appliances,26.0,785.0,3.0,200.0,30.0,16.0,20.0
d272d0921188b0bd91542d704b21404e,electronics,36.0,420.0,1.0,150.0,25.0,7.0,16.0
d585c50d622ff40b4d69959caa42a5a3,health_beauty,50.0,1580.0,1.0,1036.0,20.0,19.0,14.0
a60613d36f37a7b27d3344f40f6a7945,health_beauty,44.0,696.0,2.0,350.0,19.0,11.0,23.0
b42f9966116a4518f832f1a13ec8456a,electronics,56.0,280.0,1.0,200.0,25.0,7.0,16.0
15466e7f0fab155f0f387bc49eb7e304,auto,28.0,2355.0,4.0,16100.0,61.0,61.0,18.0
16bf176650a888512655cc94f61860e3,watches_gifts,50.0,401.0,4.0,200.0,16.0,2.0,11.0
ae31f50b0dae2f0040da1aeb0f2ba4f7,furniture_decor,45.0,532.0,4.0,350.0,22.0,6.0,15.0
ee473bd1ca4e671eafbcb7453d7d7c5f,sports_leisure,46.0,1549.0,1.0,17650.0,60.0,42.0,42.0
1837cb3869c5eca2fd665cffd1ec1854,consoles_games,38.0,1276.0,2.0,400.0,20.0,30.0,20.0
bfdd5b3ebd8caed3cbd037fd900ac21c,furniture_decor,62.0,669.0,9.0,1200.0,40.0,15.0,28.0
3f212fef0e1f11b343226b633f0426df,health_beauty,54.0,875.0,1.0,1050.0,36.0,12.0,22.0
6bb50785f82871dde37ed1666da54bf3,sports_leisure,35.0,560.0,1.0,200.0,16.0,16.0,11.0
ea3da91e6ba865972f9344cb9265296b,furniture_decor,19.0,262.0,1.0,10500.0,36.0,47.0,36.0
800f75019492a0d9ffb2483ae65b59f1,fashion_bags_accessories,33.0,371.0,1.0,100.0,17.0,3.0,12.0
60ee9861f35c13d4a3a2bc10e86bb05b,health_beauty,58.0,611.0,2.0,1567.0,35.0,25.0,28.0
18ed3f872eef3229cb62008dc963ae78,bed_bath_table,54.0,188.0,1.0,850.0,35.0,15.0,25.0
6b5af19067eeadc0f331687a79ca656b,stationery,62.0,621.0,1.0,600.0,16.0,6.0,11.0
f8ea5fcf9c628485e01b9c3cf52728c2,furniture_decor,49.0,868.0,2.0,1200.0,40.0,8.0,40.0
8894c64689c2a3a29e2fff744de30e46,furniture_decor,50.0,250.0,1.0,800.0,20.0,25.0,20.0
6ac9af102b44f348819e072be3bb57c2,toys,56.0,334.0,2.0,625.0,22.0,17.0,24.0
c8f47078677998140708abd3c0aa15ec,cool_stuff,54.0,998.0,1.0,2850.0,42.0,25.0,15.0
2d9ea8e50b1cfa0b4e2678e63ffaf630,housewares,60.0,208.0,5.0,17500.0,66.0,23.0,51.0
4328139cbe9adde0aac493ca9871eab3,bed_bath_table,60.0,289.0,2.0,1150.0,30.0,10.0,30.0
c41cb239626c439032c226463d082c9c,office_furniture,35.0,2524.0,1.0,16100.0,58.0,28.0,58.0
bf2f8d918c34551d0bc8861f3779953e,watches_gifts,57.0,610.0,2.0,233.0,18.0,10.0,15.0
723ab68453652dae58066eda82a8547e,cool_stuff,56.0,330.0,1.0,2000.0,33.0,44.0,19.0
0efc91aa52d1f0669126d3000a94279b,bed_bath_table,52.0,111.0,1.0,2100.0,15.0,18.0,25.0
2a0bfe6be429db305a3573662ae96f2d,health_beauty,50.0,212.0,1.0,300.0,16.0,7.0,14.0
8cd9fd2917c6e1b0f29acae309d564fe,luggage_accessories,45.0,223.0,1.0,800.0,47.0,10.0,32.0
71ff103df4589cc0b353dfb0f6777037,fashion_bags_accessories,28.0,385.0,5.0,500.0,30.0,26.0,22.0
980ecbcc15fe174ec1e5757c4d75b1bf,agro_industry_and_commerce,48.0,157.0,1.0,250.0,17.0,3.0,10.0
7ca5f56188492e30c50ba64de188aae7,bed_bath_table,39.0,116.0,1.0,200.0,30.0,4.0,40.0
7638edba4cfcace983ea5ebf8f9a8244,computers_accessories,37.0,946.0,1.0,393.0,28.0,13.0,23.0
277bf2ba07ff0451aa37701b45aad827,sports_leisure,58.0,407.0,2.0,850.0,30.0,7.0,30.0
5c6a3e484e7aebf406c2045718dea406,health_beauty,49.0,451.0,3.0,1150.0,42.0,11.0,12.0
31a89a7044c5b133cf646404a4e86022,housewares,55.0,1231.0,6.0,2200.0,54.0,25.0,25.0
564f6ff7ae760d6eda6d32c551724036,bed_bath_table,60.0,298.0,1.0,2500.0,33.0,7.0,39.0
9b125b82780e1bbb7716c906ff46f89b,pet_shop,63.0,785.0,1.0,800.0,38.0,4.0,19.0
65a4190fb90003ec977a0b0db2a8db70,pet_shop,41.0,568.0,1.0,15150.0,92.0,12.0,62.0
6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,56.0,198.0,4.0,150.0,16.0,16.0,16.0
a848f5d152bc4b1ed01d9d231f15cdca,watches_gifts,58.0,784.0,4.0,300.0,16.0,2.0,11.0
1ba0e7ce15d3e3e8ec7b8bf976a76b97,office_furniture,51.0,1118.0,6.0,2750.0,16.0,31.0,36.0
1fa4ef78e1b8f0afea31e4ae9578affd,bed_bath_table,55.0,739.0,1.0,1600.0,40.0,20.0,20.0
f6fa93875f4a7dac03e0a22143f4d815,bed_bath_table,37.0,212.0,2.0,450.0,25.0,9.0,19.0
20f160a9cf2e856ee5eba259e9ae33f9,perfumery,56.0,1224.0,3.0,556.0,21.0,16.0,16.0
8d441ed10f519b5a689d263b009ebf85,watches_gifts,60.0,102.0,3.0,400.0,40.0,10.0,25.0
a8b3b0af05abaf1bc4d318debe51f3e1,health_beauty,60.0,516.0,1.0,1125.0,29.0,25.0,16.0
e307be52f60992a07fd121769b8ea9e8,bed_bath_table,52.0,169.0,1.0,1450.0,35.0,15.0,25.0
2b2d98d1e9b6f68a472c5ace64d704fa,computers_accessories,35.0,671.0,1.0,2700.0,36.0,9.0,20.0
7945bb528c42095fccdf46321742afce,housewares,31.0,536.0,1.0,775.0,44.0,3.0,34.0
40f999464ef29d2a07cfaca1eea4c210,auto,44.0,334.0,2.0,125.0,16.0,20.0,20.0
70b1659e9e180610c8a5fd5753c85b80,perfumery,52.0,1400.0,1.0,100.0,16.0,3.0,15.0
68bf2e76db1d8e846042e54da87399ca,bed_bath_table,55.0,743.0,2.0,6850.0,59.0,22.0,37.0
bb5f7cb699fd0467c5d6289669df9510,luggage_accessories,48.0,991.0,10.0,3050.0,52.0,32.0,19.0
59c2f10b8a2fb03ed30afa9bb77c9b9f,books_imported,57.0,391.0,1.0,750.0,30.0,2.0,20.0
c73d6ef7bae692425ef183569ae8f96e,housewares,46.0,709.0,1.0,13000.0,60.0,39.0,58.0
56324522787b0f1b85cc081fffadc3f8,bed_bath_table,56.0,663.0,1.0,2400.0,42.0,11.0,36.0
2c118aabf0b8b0f52167c7741512d699,bed_bath_table,60.0,124.0,2.0,1100.0,95.0,8.0,50.0
67217c43d81dea5a93bea48c23f4e156,construction_tools_safety,58.0,1361.0,5.0,300.0,16.0,10.0,11.0
cb428376d66b5e216d2ef9f3b27fc172,musical_instruments,59.0,209.0,2.0,5000.0,45.0,14.0,105.0
6131240aedf34224270cd6f07e8229e4,furniture_decor,31.0,290.0,1.0,250.0,28.0,6.0,31.0
f46098048d1a0c30ce1495246b8fd752,sports_leisure,43.0,3306.0,6.0,700.0,18.0,34.0,14.0
a5f6ba3fe91a2e73f10b612131cb2404,electronics,45.0,1057.0,3.0,138.0,19.0,17.0,16.0
72f78c618c8f81c2b8f0ffd2a51293b4,sports_leisure,49.0,493.0,5.0,1800.0,52.0,8.0,21.0
